;icao_code_hex;iata_type;first_flight_date;avg_duration
674;A26BE1;MD-11;-0001-11-30T00:00:00+00:00;124.2234042553192
675;A26F98;MD-11;-0001-11-30T00:00:00+00:00;110.5875706214689
676;A2734F;MD-11;1992-07-10T22:00:00+00:00;122.1975945017182
677;A27706;MD-11;1991-06-06T22:00:00+00:00;149.3976608187135
678;A27ABD;MD-11;1991-06-30T22:00:00+00:00;123.7756653992395
679;A280CD;MD-11;1992-06-13T22:00:00+00:00;140.751724137931
680;A2A84C;MD-11;1995-03-14T23:00:00+00:00;127.6524701873935
681;A2AC03;MD-11;1993-11-15T23:00:00+00:00;148.4120879120879
682;A2AFBA;MD-11;1993-10-05T23:00:00+00:00;156.8616666666667
683;A2B371;MD-11;1994-07-17T22:00:00+00:00;136.7347972972973
684;A2B728;MD-11;1994-08-25T22:00:00+00:00;139.2705882352941
685;A2BADF;MD-11;1997-02-12T23:00:00+00:00;131.5335413416537
686;A2BE96;MD-11;1996-04-03T22:00:00+00:00;161.7682119205298
688;A2C604;MD-11;1995-03-13T23:00:00+00:00;146.8634294385432
689;A2C9BB;MD-11;1994-01-21T23:00:00+00:00;141.2700964630225
690;A2CFCB;MD-11;1997-06-18T22:00:00+00:00;115.7675507020281
691;A2D382;MD-11;1993-02-22T23:00:00+00:00;137.2341772151899
692;A2D739;MD-11;1991-08-26T22:00:00+00:00;131.7279279279279
693;A2DAF0;MD-11;1991-11-28T23:00:00+00:00;132.3171140939597
694;A2DEA7;MD-11;1997-12-04T23:00:00+00:00;150.9330985915493
695;A2E25E;MD-11;1992-05-15T22:00:00+00:00;142.0892857142857
696;A2E615;MD-11;-0001-11-30T00:00:00+00:00;132.841059602649
697;A2E9CC;MD-11;1994-07-11T22:00:00+00:00;171.8603174603174
698;A2ED83;MD-11;1997-02-10T23:00:00+00:00;139.6046875
699;A2F13A;MD-11;1992-01-15T23:00:00+00:00;138.0448028673835
700;A2F74A;MD-11;1992-03-21T23:00:00+00:00;160.2271241830065
701;A2FB01;MD-11;1992-10-14T23:00:00+00:00;135.3980263157895
702;A2FEB8;MD-11;1993-06-04T22:00:00+00:00;142.1207951070336
703;A3026F;MD-11;1992-02-17T23:00:00+00:00;175.6283891547049
704;A30626;MD-11;1992-02-07T23:00:00+00:00;126.9248658318426
705;A309DD;MD-11;1992-04-08T22:00:00+00:00;136.1516129032258
706;A30D94;MD-11;1992-03-08T23:00:00+00:00;155.1423550087873
707;A324D9;B767-300;1995-06-19T22:00:00+00:00;138.0612745098039
708;A32890;B767-300;1995-08-20T22:00:00+00:00;140.7992277992278
709;A32C47;B767-300;1995-09-18T22:00:00+00:00;166.4751592356688
710;A32FFE;B767-300;1995-11-13T23:00:00+00:00;177.3251833740831
711;A333B5;B767-300;1995-12-01T23:00:00+00:00;157.2231182795699
712;A3376C;B767-300;1996-07-17T22:00:00+00:00;168.089378238342
713;A33B23;B767-300;1996-08-06T22:00:00+00:00;151.7307152875175
714;A33EDA;B767-300;1996-08-23T22:00:00+00:00;164.0776439089692
715;A34291;B767-300;1996-09-09T22:00:00+00:00;162.8391521197007
716;A348A1;B767-300;1996-09-26T22:00:00+00:00;163.3364993215739
717;A34C58;B767-300;1996-10-14T22:00:00+00:00;162.4201342281879
718;A3500F;B767-300;1996-10-23T22:00:00+00:00;166.3102529960053
719;A353C6;B767-300;1996-11-05T23:00:00+00:00;131.5685814771395
720;A3577D;B767-300;1996-11-20T23:00:00+00:00;164.7954545454545
721;A35B34;B767-300;1996-12-06T23:00:00+00:00;162.484700122399
722;A35EEB;B767-300;1997-05-10T22:00:00+00:00;150.0489596083231
723;A362A2;B767-300;1997-06-26T22:00:00+00:00;172.3837902264601
724;A36659;B767-300;1997-08-04T22:00:00+00:00;151.1758720930233
725;A36A10;B767-300;1997-08-27T22:00:00+00:00;166.8743386243386
726;A37020;B767-300;1997-09-10T22:00:00+00:00;168.3045112781955
727;A3778E;B767-300;1997-11-12T23:00:00+00:00;172.0089514066496
728;A37B45;B767-300;1997-12-05T23:00:00+00:00;157.3948863636364
729;A37EFC;B767-300;1998-10-18T22:00:00+00:00;146.5812591508053
730;A382B3;B767-300;1998-11-04T23:00:00+00:00;171.8818998716303
731;A3866A;B767-300;1998-11-24T23:00:00+00:00;134.5854341736695
732;A38A21;B767-300;1998-12-03T23:00:00+00:00;161.110533159948
733;A38DD8;B767-300;1998-12-12T23:00:00+00:00;163.4658944658945
734;A3918F;B767-300;1999-06-09T22:00:00+00:00;156.5721854304636
735;A3979F;B767-300;1999-07-28T22:00:00+00:00;174.9166666666667
736;A39B56;B767-300;-0001-11-30T00:00:00+00:00;174.3979974968711
737;A39F0D;B767-300;2001-10-16T22:00:00+00:00;163.9752168525403
738;A3A67B;B767-300;2001-11-01T23:00:00+00:00;150.8059467918623
739;A3AA32;B767-300;2009-06-20T22:00:00+00:00;150.4422253922967
740;A3ADE9;B767-300;2009-10-09T22:00:00+00:00;170.5309617918313
741;A3B1A0;B767-300;2010-01-12T23:00:00+00:00;169.26435246996
742;A3B557;B767-300;2010-03-14T23:00:00+00:00;169.8118081180812
743;A3B90E;B767-300;2010-04-12T22:00:00+00:00;177.8378378378378
744;A3BF1E;B767-300;2010-06-07T22:00:00+00:00;162.1925207756233
745;A3C2D5;B767-300;2010-07-01T22:00:00+00:00;174.9029255319149
746;A3C68C;B767-300;2011-04-01T22:00:00+00:00;164.1664626682987
747;A3CA43;B767-300;2011-04-17T22:00:00+00:00;159.7259923175416
748;A3CDFA;B767-300;2011-05-25T22:00:00+00:00;165.7602040816327
749;A3D1B1;B767-300;2011-06-18T22:00:00+00:00;158.4776674937965
750;A3D568;B767-300;2011-07-17T22:00:00+00:00;150.7641154328733
751;A3D91F;B767-300;2012-01-23T23:00:00+00:00;173.151832460733
752;A3DCD6;B767-300;2012-02-17T23:00:00+00:00;159.1472684085511
753;A3E08D;B767-300;2012-03-07T23:00:00+00:00;164.0455729166667
754;A3E69D;B767-300;2012-04-07T22:00:00+00:00;170.0647482014388
755;A3EA54;B767-300;2012-04-10T22:00:00+00:00;179.9025641025641
756;A3EE0B;B767-300;2012-04-29T22:00:00+00:00;153.6277001270648
757;A3F1C2;B767-300;2012-08-09T22:00:00+00:00;168.878459687124
758;A3F579;B767-300;2013-01-02T23:00:00+00:00;161.7310606060606
759;A3F930;B767-300;2013-02-03T23:00:00+00:00;149.1390568319226
760;A3FCE7;B767-300;2013-03-03T23:00:00+00:00;161.4291390728477
761;A4009E;B767-300;2013-04-22T22:00:00+00:00;172.9276960784314
762;A40455;B767-300;2013-05-22T22:00:00+00:00;166.3524904214559
763;A4080C;B767-300;2013-06-26T22:00:00+00:00;157.3491436100132
764;A40E1C;B767-300;2013-07-11T22:00:00+00:00;168.8049079754601
765;A411D3;B767-300;2013-08-07T22:00:00+00:00;154.7393548387097
766;A4B228;B757-200;1987-08-12T22:00:00+00:00;94.83054003724395
767;A4B5DF;B757-200;1987-08-10T22:00:00+00:00;93.76936316695353
768;A4B996;B757-200;1987-08-27T22:00:00+00:00;96.14079422382672
769;A4BD4D;B757-200;1987-10-04T23:00:00+00:00;99.96390977443609
770;A4C104;B757-200;1987-10-14T23:00:00+00:00;96.11784511784512
771;A4C4BB;B757-200;1988-05-12T22:00:00+00:00;97.09158878504672
772;A4C872;B757-200;1988-06-07T22:00:00+00:00;95.72866894197952
773;A4CC29;B757-200;1988-06-30T22:00:00+00:00;90.79439252336448
774;A4CFE0;B757-200;1988-07-12T22:00:00+00:00;96.38362760834671
775;A4D5F0;B757-200;1988-08-03T22:00:00+00:00;92.71943573667711
776;A4D9A7;B757-200;1988-08-16T22:00:00+00:00;93.85889570552148
777;A4DD5E;B757-200;1988-09-15T22:00:00+00:00;98.90590111642743
778;A4E115;B757-200;1988-09-20T22:00:00+00:00;102.192429022082
779;A4E4CC;B757-200;1988-10-13T23:00:00+00:00;94.09719934102142
780;A4E883;B757-200;1988-10-18T23:00:00+00:00;96.1384335154827
781;A4EC3A;B757-200;1990-09-27T22:00:00+00:00;100.5223420647149
782;A4EFF1;B757-200;1990-10-15T23:00:00+00:00;97.86023294509151
783;A4F3A8;B757-200;1990-10-31T23:00:00+00:00;104.8834645669291
784;A4F75F;B757-200;1990-11-15T23:00:00+00:00;95.63166397415186
785;A4FD6F;B757-200;1990-12-05T23:00:00+00:00;99.20701168614357
786;A50126;B757-200;1991-09-12T22:00:00+00:00;100.0202898550725
787;A504DD;B757-200;1991-10-01T23:00:00+00:00;103.4728096676737
788;A50894;B757-200;1991-10-20T23:00:00+00:00;96.59935897435898
789;A50C4B;B757-200;1991-10-31T23:00:00+00:00;97.19549929676512
790;A51002;B757-200;1991-11-19T23:00:00+00:00;97.34434782608696
791;A513B9;B757-200;1992-07-27T22:00:00+00:00;92.96208530805687
792;A51770;B757-200;1992-08-10T22:00:00+00:00;84.5
793;A51B27;B757-200;1992-08-25T22:00:00+00:00;71.04658901830283
794;A51EDE;B757-200;1992-09-20T22:00:00+00:00;75.57255520504732
795;A524EE;B757-200;1992-10-05T23:00:00+00:00;91.7323717948718
796;A528A5;B757-200;1993-07-22T22:00:00+00:00;79.85814360770578
797;A52C5C;B757-200;1993-08-10T22:00:00+00:00;96.31611893583725
798;A53013;B757-200;1993-09-16T22:00:00+00:00;78.28044280442805
799;A533CA;B757-200;1993-09-27T23:00:00+00:00;101.8767857142857
800;A53781;B757-200;1993-10-07T23:00:00+00:00;98.50460405156538
801;A53B38;B757-200;1994-06-21T22:00:00+00:00;96.15980230642504
802;A53EEF;B757-200;1994-07-07T22:00:00+00:00;89.19484702093398
803;A542A6;B757-200;1994-07-25T22:00:00+00:00;95.70433436532508
804;A5465D;B757-200;1994-08-10T22:00:00+00:00;95.28333333333333
805;A54C6D;B757-200;1994-09-07T22:00:00+00:00;97.85090361445783
806;A55024;B757-200;1994-09-15T22:00:00+00:00;101.1881977671451
807;A553DB;B757-200;1994-09-29T23:00:00+00:00;99.52657004830918
808;A55792;B757-200;1994-10-10T23:00:00+00:00;91.06432748538012
809;A55B49;B757-200;1994-10-19T23:00:00+00:00;100.1592261904762
810;A55F00;B757-200;1994-10-31T23:00:00+00:00;104.699173553719
811;A562B7;B757-200;1994-11-15T23:00:00+00:00;111.3245614035088
812;A5666E;B757-200;1994-11-29T23:00:00+00:00;102.1239669421488
813;A56A25;B757-200;1994-12-20T23:00:00+00:00;100.5420098846787
814;A56DDC;B757-200;1995-01-05T23:00:00+00:00;97.43624161073825
815;A573EC;B757-200;1995-01-23T23:00:00+00:00;99.69984447900467
816;A577A3;B757-200;1995-05-15T22:00:00+00:00;86.28131416837782
817;A57B5A;B757-200;1995-06-13T22:00:00+00:00;78.31051752921536
818;A57F11;B757-200;1995-07-11T22:00:00+00:00;94.35062611806798
819;A582C8;B757-200;1995-08-08T22:00:00+00:00;97.0740072202166
820;A5867F;B757-200;1995-09-18T22:00:00+00:00;97.76591760299625
821;A58A36;B757-200;1996-08-28T22:00:00+00:00;98.26062846580406
822;A58DED;B757-200;1996-09-08T22:00:00+00:00;95.94827586206897
823;A591A4;B757-200;1996-09-17T22:00:00+00:00;91.52597402597402
824;A5955B;B757-200;1996-10-20T22:00:00+00:00;88.33530571992111
825;A59B6B;B757-200;1996-10-29T23:00:00+00:00;96.90189873417721
826;A59F22;B757-200;1997-05-18T22:00:00+00:00;106.936170212766
827;A5A2D9;B757-200;1997-06-01T22:00:00+00:00;100.3305227655986
828;A5A690;B757-200;1997-07-01T22:00:00+00:00;93.46153846153847
829;A5AA47;B757-200;1997-07-16T22:00:00+00:00;87.97453310696095
830;A5ADFE;B757-200;1997-07-23T22:00:00+00:00;90.56414762741652
831;A5B1B5;B757-200;1997-09-20T22:00:00+00:00;96.47212543554006
832;A5B56C;B757-200;1997-09-06T22:00:00+00:00;92.03620689655172
833;A5B923;B757-200;1997-09-23T22:00:00+00:00;100.2728731942215
834;A5BCDA;B757-200;1997-10-14T22:00:00+00:00;99.25969645868466
835;A5C2EA;B757-200;1997-10-29T23:00:00+00:00;94.01430842607313
836;A5C6A1;B757-200;1998-07-11T22:00:00+00:00;100.3008849557522
837;A5CA58;B757-200;1998-07-25T22:00:00+00:00;95.2979094076655
838;A5CE0F;B757-200;1998-09-05T22:00:00+00:00;91.65471698113207
839;A5D1C6;B757-200;1999-07-17T22:00:00+00:00;101.2270363951473
840;A5D57D;B757-200;1999-08-02T22:00:00+00:00;96.94915254237289
841;A75039;B747-400;2007-06-14T22:00:00+00:00;463.2866520787746
842;A757A7;B747-400;2007-11-16T23:00:00+00:00;441.1077235772358
843;A75B5E;B747-400;2008-03-12T23:00:00+00:00;478.1782407407408
844;A75F15;B747-400;2008-04-07T22:00:00+00:00;471.8932714617169
845;A762CC;B747-400;2008-06-13T22:00:00+00:00;453.6855791962175
846;A76683;B747-400;2008-09-11T22:00:00+00:00;441.2388392857143
847;A76A3A;B747-400;2009-01-17T23:00:00+00:00;444.248322147651
848;A76DF1;B747-400;1993-08-24T22:00:00+00:00;456.7647058823529
849;A771A8;B747-400;1994-01-17T23:00:00+00:00;423.63
850;A777B8;B747-400;1993-05-03T22:00:00+00:00;433.2740524781341
851;A77B6F;B747-400;1993-10-29T23:00:00+00:00;419.8384074941452
852;A77F26;B747-400;1997-12-16T23:00:00+00:00;432.972010178117
853;A782DD;B747-400;1993-11-23T23:00:00+00:00;429.1455026455026
854;A28BB9;B747-400;1999-03-03T23:00:00+00:00;214.5411764705882
855;A37755;B747-400;2000-06-18T22:00:00+00:00;165.2061855670103
856;A4CB6F;B747-400;1998-12-07T23:00:00+00:00;380.3866666666667
857;A4CF26;B747-400;2000-02-27T23:00:00+00:00;383.9422680412371
858;A4DCA4;B747-400;2000-04-05T22:00:00+00:00;427.3307086614173
859;A4E7C9;B747-400;2002-04-18T22:00:00+00:00;367.3777292576419
860;A4F2EE;B747-400;2002-11-19T23:00:00+00:00;445.8634453781513
861;A4F6A5;B747-400;1996-12-11T23:00:00+00:00;342.4190476190476
862;A51E24;B747-400;1990-09-12T22:00:00+00:00;298.2844243792325
864;A5AD44;B747-400;1990-06-21T22:00:00+00:00;295.6239130434782
865;A5CD55;B747-400;1993-10-24T23:00:00+00:00;337.1878453038674
866;A5D4C3;B747-400;1998-07-09T22:00:00+00:00;273.1780104712042
867;A5DC31;B747-400;1998-10-16T22:00:00+00:00;399.3298429319372
868;A6189C;B747-400;1998-08-01T22:00:00+00:00;390.8151658767773
869;A61C53;B747-400;1998-10-04T22:00:00+00:00;419.8995535714286
870;A62778;B747-400;1989-05-13T22:00:00+00:00;373.2422360248447
871;A62B2F;B747-400;1999-06-08T22:00:00+00:00;418.467680608365
872;A62EE6;B747-400;1999-08-15T22:00:00+00:00;379.2919708029197
873;A6329D;B747-400;2000-02-02T23:00:00+00:00;373.9018404907976
874;A865E3;B767-300;1991-07-25T22:00:00+00:00;245.7469135802469
875;A8699A;B767-300;1992-02-09T23:00:00+00:00;277.3235867446394
876;A86D51;B767-300;1993-06-22T22:00:00+00:00;72.10963455149502
877;A87876;B767-300;1995-03-19T23:00:00+00:00;277.541015625
878;A87FE4;B767-300;1996-10-15T22:00:00+00:00;59.91808873720137
879;A88D62;B767-200;1982-12-13T23:00:00+00:00;91.06857142857143
880;A89119;B767-200;1983-06-30T22:00:00+00:00;87.65338645418326
881;A894D0;B767-200;1983-07-10T22:00:00+00:00;85.92817679558011
882;A89887;B767-200;1983-07-19T22:00:00+00:00;87.52466367713005
883;A89FF5;B767-200;1984-09-11T22:00:00+00:00;83.49668874172185
884;A8A3AC;B767-200;1984-01-26T23:00:00+00:00;97.48659003831418
885;A8A763;B767-200;1984-02-16T23:00:00+00:00;97.71886120996442
886;A8AB1A;B767-200;1984-03-19T23:00:00+00:00;98.04536489151874
887;A8AED1;B767-200;1984-11-26T23:00:00+00:00;101.4891304347826
888;AA5CB1;B767-200;1983-06-07T22:00:00+00:00;140.6068376068376
889;ABA800;B747-8;2012-05-14T22:00:00+00:00;307.7200598802395
890;ABAF6E;B747-8;2012-09-13T22:00:00+00:00;467.7732864674868
891;ABB6DC;B747-8;2013-02-01T23:00:00+00:00;469.1569037656904
892;ABC5B8;B747-8;2011-12-04T23:00:00+00:00;457.5106796116505
898;4AC8D2;B767-300;1999-03-06T23:00:00+00:00;208.9625748502994
900;4AC8D4;B737-800;2011-01-27T23:00:00+00:00;280.2413793103448
903;4AC8D8;B737-800;2012-03-29T22:00:00+00:00;207.3634596695821
904;505E67;B737-800;2004-02-17T23:00:00+00:00;131.6071184120465
905;800AF3;A320-200;2014-02-16T23:00:00+00:00;130.2724776938915
906;800AF4;A320-200;2014-02-13T23:00:00+00:00;129.0538057742782
907;800AF5;A320-200;2014-03-06T23:00:00+00:00;129.2204370179949
908;800B11;A320-200;2014-07-23T22:00:00+00:00;124.5055900621118
909;800B12;A320-200;2014-08-18T22:00:00+00:00;126.4313593539704
910;800B14;A320-200;2014-09-18T22:00:00+00:00;139.5984147952444
911;800B2B;A320-200;2014-09-08T22:00:00+00:00;132.418064516129
912;800B2C;A320-200;2014-10-22T22:00:00+00:00;137.4747267759563
919;800B3A;A320-200;2012-12-12T23:00:00+00:00;190
924;800B3F;A320-200;2012-04-10T22:00:00+00:00;86.26370455856896
925;800B58;A320-200;2004-04-04T22:00:00+00:00;86.74653215636822
926;800623;A320-200;2011-01-26T23:00:00+00:00;87.63895631067962
927;800624;A320-200;2011-02-03T23:00:00+00:00;78.01176470588236
928;800625;A320-200;2011-02-15T23:00:00+00:00;84.45176960444137
929;800626;A320-200;2011-03-02T23:00:00+00:00;93.46046186144157
930;800627;A320-200;2011-03-06T23:00:00+00:00;85.84960098219767
931;800628;A320-200;2011-06-08T22:00:00+00:00;123.7579013906447
932;800629;A320-200;2011-06-16T22:00:00+00:00;121.3090072320842
933;800649;A320-200;2011-06-13T22:00:00+00:00;128.11961414791
934;80064A;A320-200;2011-08-03T22:00:00+00:00;122.8539540816327
935;80064B;A320-200;2011-08-30T22:00:00+00:00;128.1492537313433
936;80064C;A320-200;2011-09-28T22:00:00+00:00;120.0990415335463
937;80064D;A320-200;2011-10-13T22:00:00+00:00;136.1535764375876
938;80064E;A320-200;2011-11-10T23:00:00+00:00;115.123580494322
939;80064F;A320-200;2011-11-27T23:00:00+00:00;131.5763482781027
940;800686;A320-200;2011-12-13T23:00:00+00:00;85.64064362336114
941;800687;A320-200;2012-01-22T23:00:00+00:00;133.0776138550353
942;800688;A320-200;2012-01-29T23:00:00+00:00;127.9298245614035
943;800689;A320-200;2012-03-07T23:00:00+00:00;134.0563002680965
944;80068A;A320-200;2012-03-13T23:00:00+00:00;132.2429906542056
945;80068B;A320-200;2012-03-08T23:00:00+00:00;93.45069570477919
946;80068C;A320-200;2012-03-13T23:00:00+00:00;120.1443951868271
947;80068D;A320-200;2012-03-18T23:00:00+00:00;86.89962121212122
948;80068E;A320-200;2012-05-01T22:00:00+00:00;84.2356495468278
949;80068F;A320-200;2012-06-06T22:00:00+00:00;87.09275184275184
950;8006E0;A320-200;2012-06-27T22:00:00+00:00;84.22915451895044
951;8006E1;A320-200;2012-07-03T22:00:00+00:00;98.40050219711236
952;800716;A320-200;2012-08-05T22:00:00+00:00;86.35371179039301
953;800717;A320-200;2012-07-31T22:00:00+00:00;84.15142337976984
954;800718;A320-200;2012-09-26T22:00:00+00:00;92.28650646950092
955;800719;A320-200;2012-09-09T22:00:00+00:00;94.29323308270676
956;80071A;A320-200;2012-09-16T22:00:00+00:00;89.74441687344913
957;80071B;A320-200;2012-10-17T22:00:00+00:00;86.50478468899522
958;80071C;A320-200;2012-12-05T23:00:00+00:00;91.86471663619744
959;800756;A320-200;2012-12-20T23:00:00+00:00;137.4239054899236
960;8007B0;A320-200;2013-01-24T23:00:00+00:00;140.3987603305785
961;8007B1;A320-200;2013-02-04T23:00:00+00:00;94.7426820966644
962;8007B2;A320-200;2013-02-13T23:00:00+00:00;137.0538513974097
963;8007B3;A320-200;2013-03-04T23:00:00+00:00;133.8214285714286
964;8007C9;A320-200;2013-03-25T23:00:00+00:00;126.7273342354533
965;8007CA;A320-200;2013-04-21T22:00:00+00:00;130.9260255548083
966;8007CB;A320-200;2013-05-28T22:00:00+00:00;92.0617128463476
967;8007CC;A320-200;2013-06-16T22:00:00+00:00;128.1006451612903
968;8007CD;A320-200;2013-06-24T22:00:00+00:00;135.6717914438503
969;8007CE;A320-200;2013-07-14T22:00:00+00:00;136.7982093663912
970;8007CF;A320-200;2013-08-07T22:00:00+00:00;131.242
971;8007DD;A320-200;2013-08-28T22:00:00+00:00;140.3770375620128
972;8007DE;A320-200;2013-10-06T22:00:00+00:00;131.4624113475177
973;8007DF;A320-200;2013-10-13T22:00:00+00:00;127.7640156453716
974;8007E0;A320-200;2013-11-17T23:00:00+00:00;130.7897574123989
975;8007E1;A320-200;2013-11-27T23:00:00+00:00;132.8264808362369
976;800AF0;A320-200;2014-01-06T23:00:00+00:00;132.9414141414141
977;800AF1;A320-200;2014-01-21T23:00:00+00:00;122.2417871222076
978;80054C;A320-200;2009-08-02T22:00:00+00:00;92.20107599193005
979;80054D;A320-200;2009-11-03T23:00:00+00:00;91.77643312101911
980;80054E;A320-200;2009-12-08T23:00:00+00:00;101.0128296507484
981;800595;A320-200;2010-02-04T23:00:00+00:00;97.39754363283775
982;800596;A320-200;2010-05-11T22:00:00+00:00;84.23151862464184
983;800597;A320-200;2010-05-26T22:00:00+00:00;94.08823529411765
984;8005DC;A320-200;2010-07-12T22:00:00+00:00;85.11077844311377
985;8005DD;A320-200;2010-10-20T22:00:00+00:00;88.22453987730061
986;8005DE;A320-200;2010-10-24T22:00:00+00:00;88.81574239713774
987;8005DF;A320-200;2010-11-07T23:00:00+00:00;86.00959692898273
988;800601;A320-200;2010-11-21T23:00:00+00:00;91.3852617970265
989;800602;A320-200;2010-12-13T23:00:00+00:00;91.91461916461917
990;800603;A320-200;2010-12-17T23:00:00+00:00;84.65872020075282
991;800465;A320-200;2007-12-06T23:00:00+00:00;91.92873051224944
992;800466;A320-200;2008-02-01T23:00:00+00:00;87.349609375
993;800467;A320-200;2008-03-06T23:00:00+00:00;94.05809641532757
994;800468;A320-200;2008-03-10T23:00:00+00:00;80.42903018625562
995;800469;A320-200;2008-05-06T22:00:00+00:00;91.25490196078431
996;8004B4;A320-200;2008-06-19T22:00:00+00:00;88.60703269586675
997;8004B5;A320-200;2008-09-07T22:00:00+00:00;92.88861838101035
998;800519;A320-200;2009-01-22T23:00:00+00:00;89.83792440743113
999;80051A;A320-200;2009-03-25T23:00:00+00:00;90.80789133247089
1000;80051B;A320-200;2009-06-04T22:00:00+00:00;88.5106100795756
1001;738284;A320-200;2010-06-20T22:00:00+00:00;81.51759364358684
1002;738285;A320-200;2010-09-01T22:00:00+00:00;84.66703910614525
1009;0D0822;B767-200;1987-07-13T22:00:00+00:00;26.855
1010;0D05CA;A300B4;1983-02-28T23:00:00+00:00;195.2413793103448
1011;0D0821;B767-200;1987-04-27T22:00:00+00:00;30.90416666666667
1012;0D05CC;A300B4;1982-09-09T22:00:00+00:00;199.2877697841727
1014;0D0236;A300B4;1977-02-17T23:00:00+00:00;48.875
1015;71BF79;B737-800;1998-12-17T23:00:00+00:00;27.70348837209302
1016;71BF80;B737-800;2000-01-06T23:00:00+00:00;85.80086206896551
1017;71C019;B737-800;2006-05-25T22:00:00+00:00;93.31886120996441
1018;71C020;B737-800;2006-12-04T23:00:00+00:00;109.4408221119773
1020;71C032;B737-800;2010-03-09T23:00:00+00:00;103.076817558299
1021;71C033;B737-800;2006-12-11T23:00:00+00:00;83.84573748308524
1022;71C034;B737-800;2011-09-28T22:00:00+00:00;126.5477753464624
1025;71C234;B737-800;2002-10-22T22:00:00+00:00;49.24786324786325
1026;71C239;B737-800;2001-05-03T22:00:00+00:00;107.2218520986009
1027;71C260;B737-800;2002-03-25T23:00:00+00:00;142.3768318213538
1028;71C261;B737-800;2002-07-25T22:00:00+00:00;135.5315712187959
1029;71C263;B737-800;2003-05-06T22:00:00+00:00;121
1030;71C287;B737-800;2004-01-10T23:00:00+00:00;104.5877808988764
1031;71C295;B737-800;2006-01-22T23:00:00+00:00;108.6196524064171
1032;71C296;B737-800;2006-02-26T23:00:00+00:00;71.92366946778712
1033;71C297;B737-800;2004-04-27T22:00:00+00:00;144.4995957962813
1035;C00E89;B737-400;1994-03-08T23:00:00+00:00;45.87878787878788
1040;C0248A;B737-200;1975-04-18T23:00:00+00:00;160.1328125
1044;C04B8A;B737-200;1981-05-27T22:00:00+00:00;146.25
1050;841442;A320-200;2011-01-11T23:00:00+00:00;65.50967741935484
1051;8417D6;A320-200;2011-05-19T22:00:00+00:00;65.7587064676617
